time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-26T10:34:42.950Z,58.208,-155.3541667,1,-0.65,ml,6,182,0.01394,0.24,av,av70808324,2018-10-26T20:29:02.950Z,"93km SE of King Salmon, Alaska",earthquake,1.02,1.16,0.287,6,reviewed,av,av
2018-10-26T10:33:57.840Z,33.927,-116.8198333,6.25,2.1,ml,103,23,0.03253,0.16,ci,ci37405098,2018-10-26T18:06:32.780Z,"3km WNW of Cabazon, CA",earthquake,0.1,0.29,0.151,109,reviewed,ci,ci
2018-10-26T10:29:30.180Z,44.3736667,-110.5525,4.71,1.35,ml,8,165,0.06824,0.15,uu,uu60302677,2018-10-26T15:43:32.410Z,"24km ESE of Old Faithful Geyser, Wyoming",earthquake,0.68,0.68,0.03,2,reviewed,uu,uu
2018-10-26T10:14:25.660Z,37.599,20.3154,10,4.7,mb,,102,2.149,0.94,us,us1000hhhp,2018-10-26T10:59:47.040Z,"46km WSW of Mouzaki, Greece",earthquake,7.1,1.9,0.13,18,reviewed,us,us
2018-10-26T10:11:01.432Z,64.718,-149.057,16.3,0.4,ml,,,,0.39,ak,ak20291563,2018-10-26T19:25:10.735Z,"15km N of North Nenana, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-10-26T10:08:51.485Z,69.3289,-144.0699,34.8,2.8,ml,,,,0.96,ak,ak20291560,2018-10-26T10:23:00.131Z,"91km S of Kaktovik, Alaska",earthquake,,3.8,,,automatic,ak,ak
2018-10-26T10:07:56.260Z,33.8441667,-116.7825,13,1.4,ml,48,52,0.01626,0.15,ci,ci37405090,2018-10-26T13:45:00.270Z,"8km S of Cabazon, CA",earthquake,0.17,0.41,0.134,26,reviewed,ci,ci
2018-10-26T10:04:39.480Z,33.4945,-116.796,2.18,0.34,ml,18,62,0.01819,0.11,ci,ci37405082,2018-10-26T13:43:31.415Z,"9km NE of Aguanga, CA",earthquake,0.19,0.26,0.109,8,reviewed,ci,ci
2018-10-26T09:57:58.573Z,61.4262,-152.2839,0.7,1.1,ml,,,,0.41,ak,ak20291556,2018-10-26T19:18:59.432Z,"98km NNW of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-10-26T09:54:18.870Z,52.0593333,-176.1838333,5.43,-0.47,ml,5,201,0.02331,0.23,av,av70808319,2018-10-26T20:23:09.540Z,"38km ENE of Adak, Alaska",earthquake,1.16,1.48,0.361,4,reviewed,av,av
2018-10-26T09:48:11.840Z,15.9056,-98.8888,10,5,mb,,173,1.676,0.68,us,us1000hhhd,2018-10-26T18:05:41.018Z,"69km SSW of Tecoanapa, Mexico",earthquake,9.4,1.9,0.032,316,reviewed,us,us
2018-10-26T09:47:01.420Z,33.4986667,-116.798,3.75,0.55,ml,28,32,0.01381,0.16,ci,ci37405074,2018-10-26T13:43:33.272Z,"9km NE of Aguanga, CA",earthquake,0.23,0.56,0.105,17,reviewed,ci,ci
2018-10-26T09:46:19.610Z,33.5003333,-116.7936667,3.7,0.49,ml,24,45,0.01324,0.14,ci,ci37405066,2018-10-26T13:43:49.445Z,"9km NE of Aguanga, CA",earthquake,0.2,0.49,0.1,14,reviewed,ci,ci
2018-10-26T09:11:53.000Z,-1.4604,-77.7939,167.33,4.9,mb,,78,1.771,0.98,us,us1000hhgv,2018-10-26T09:56:17.040Z,"21km E of Puyo, Ecuador",earthquake,8.8,5.8,0.039,206,reviewed,us,us
2018-10-26T09:05:39.700Z,17.3785,147.8766,10,5.7,mww,,29,4.754,0.84,us,us1000hhgs,2018-10-26T15:39:47.040Z,"237km ESE of Pagan, Northern Mariana Islands",earthquake,8.5,1.8,0.071,19,reviewed,us,us
2018-10-26T09:02:13.400Z,33.4886667,-116.792,3.12,0.11,ml,13,108,0.02465,0.15,ci,ci37405042,2018-10-26T13:43:51.904Z,"8km NE of Aguanga, CA",earthquake,0.36,1.12,0.084,4,reviewed,ci,ci
2018-10-26T08:45:34.830Z,31.1739,130.6534,114.46,4.5,mb,,124,1.954,0.39,us,us1000hhgn,2018-10-26T09:02:28.040Z,"6km S of Ibusuki, Japan",earthquake,6.7,8.4,0.128,18,reviewed,us,us
2018-10-26T08:40:50.210Z,37.3303,20.5682,10,4.3,mb,,136,2.454,0.83,us,us1000hhgk,2018-10-26T08:57:14.040Z,"48km SSW of Lithakia, Greece",earthquake,7.5,2,0.265,4,reviewed,us,us
2018-10-26T08:20:13.550Z,33.0806667,-116.3825,12.63,0.63,ml,38,70,0.04689,0.18,ci,ci37405034,2018-10-26T17:43:05.835Z,"20km S of Borrego Springs, CA",earthquake,0.23,0.58,0.201,7,reviewed,ci,ci
2018-10-26T08:14:27.520Z,33.0813333,-116.3826667,11.71,0.72,ml,28,52,0.0468,0.15,ci,ci37405026,2018-10-31T20:58:39.483Z,"19km S of Borrego Springs, CA",earthquake,0.24,0.55,0.205,10,reviewed,ci,ci
2018-10-26T08:03:11.260Z,37.387,20.5602,10,4.6,mb,,113,2.398,0.95,us,us1000hhgh,2018-10-26T09:17:38.040Z,"43km SSW of Lithakia, Greece",earthquake,6.4,1.8,0.133,17,reviewed,us,us
2018-10-26T07:56:19.370Z,38.8358345,-122.7821655,1.13,0.81,md,8,105,0.006885,0.01,nc,nc73102406,2018-10-26T08:28:05.181Z,"5km WNW of Cobb, CA",earthquake,0.64,0.64,0.06,2,automatic,nc,nc
2018-10-26T07:48:16.897Z,61.489,-151.1667,0,1.5,ml,,,,0.94,ak,ak20291521,2018-10-26T07:52:52.121Z,"64km W of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-26T07:46:52.220Z,52.0728333,-176.1188333,0.28,-0.41,ml,5,122,0.02499,0.07,av,av70808314,2018-10-26T20:09:57.020Z,"42km ENE of Adak, Alaska",earthquake,0.36,0.5,0.075,4,reviewed,av,av
2018-10-26T07:44:20.413Z,61.1378,-151.2137,62.8,1.9,ml,,,,0.39,ak,ak20291518,2018-10-26T07:49:29.341Z,"50km N of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-26T07:43:01.862Z,63.177,-150.8422,124.2,1.4,ml,,,,0.4,ak,ak20291517,2018-10-26T19:13:37.991Z,"97km WSW of Cantwell, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-10-26T07:41:38.950Z,63.4307,-147.8403,14.1,1,ml,,,,0.44,ak,ak20291516,2018-10-26T19:08:05.947Z,"55km E of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-10-26T07:36:11.820Z,37.3102,20.6099,10,4.4,mb,,139,2.482,0.75,us,us1000hhg6,2018-10-26T09:09:07.040Z,"49km SSW of Lithakia, Greece",earthquake,8.6,1.9,0.134,16,reviewed,us,us
2018-10-26T07:34:04.638Z,64.7455,-148.9141,15.9,1.4,ml,,,,0.54,ak,ak20291507,2018-10-26T07:38:31.189Z,"20km NNE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-26T07:19:07.590Z,35.7836667,-117.5945,6.6,0.54,ml,7,145,0.0321,0.15,ci,ci37405018,2018-10-26T13:44:29.770Z,"17km W of Searles Valley, CA",earthquake,0.56,0.7,0.177,8,reviewed,ci,ci
2018-10-26T07:08:57.010Z,19.3456667,-155.1441667,6,2.53,ml,31,104,0.04114,0.11,hv,hv70671092,2018-10-26T19:02:39.280Z,"13km SE of Volcano, Hawaii",earthquake,0.4,0.8,0.207,36,reviewed,hv,hv
2018-10-26T07:07:34.120Z,37.8535,-112.9548333,3.15,1.34,md,6,291,0.2783,0.13,uu,uu60302667,2018-10-26T15:41:25.880Z,"10km NE of Enoch, Utah",earthquake,4.01,31.61,0.256,4,reviewed,uu,uu
2018-10-26T07:03:25.236Z,63.693,-152.4146,7.9,1.5,ml,,,,0.33,ak,ak20291403,2018-10-26T07:13:33.145Z,"165km S of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-26T06:59:35.580Z,37.4705,-118.8121667,7.62,2.27,md,33,114,0.1096,0.05,nc,nc73102396,2018-10-26T21:32:03.402Z,"16km SW of Toms Place, CA",earthquake,0.26,1.06,0.275,30,reviewed,nc,nc
2018-10-26T06:57:31.870Z,37.6141667,-118.8841667,7.34,0.26,md,12,107,0.01752,0.14,nc,nc73102401,2018-10-26T17:10:06.428Z,"9km ESE of Mammoth Lakes, CA",earthquake,0.56,1.09,0.265,11,reviewed,nc,nc
2018-10-26T06:47:39.500Z,33.5045,-116.793,2.76,0.5,ml,26,45,0.009966,0.16,ci,ci37405002,2018-10-26T13:46:12.610Z,"10km NE of Aguanga, CA",earthquake,0.21,0.29,0.077,14,reviewed,ci,ci
2018-10-26T06:45:27.810Z,44.4118333,-114.1373333,2.9,1.32,ml,9,110,0.076,0.07,mb,mb80316409,2018-10-30T22:24:15.810Z,"12km SE of Challis, Idaho",earthquake,0.35,0.54,0.164,7,reviewed,mb,mb
2018-10-26T06:44:08.310Z,37.4834,20.5358,10,4.6,mb,,132,2.3,1,us,us1000hhfr,2018-10-26T07:00:54.040Z,"36km SW of Lithakia, Greece",earthquake,3.6,1.9,0.112,24,reviewed,us,us
2018-10-26T06:39:39.121Z,61.4736,-146.6285,29.6,2.1,ml,,,,0.68,ak,ak20291397,2018-10-26T06:44:22.355Z,"41km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-26T06:38:43.769Z,39.2307,-120.0958,7.8,0,ml,8,79.36,0.033,0.0494,nn,nn00663002,2018-10-27T02:05:43.097Z,"3km WSW of Tahoe Vista, California",earthquake,,1.2,0.26,3,reviewed,nn,nn
2018-10-26T06:38:05.010Z,33.4965,-116.7918333,4.63,0.23,ml,23,69,0.01735,0.14,ci,ci37404994,2018-10-26T17:35:04.791Z,"9km NE of Aguanga, CA",earthquake,0.2,0.32,0.072,3,reviewed,ci,ci
2018-10-26T06:32:13.580Z,37.3981,20.8204,10,4.6,mb,,133,2.446,1.06,us,us1000hhfm,2018-10-26T06:52:56.040Z,"35km S of Lithakia, Greece",earthquake,7.2,1.9,0.119,21,reviewed,us,us
2018-10-26T06:31:54.490Z,-41.7268,174.1768,18.72,4.2,mb,,52,0.035,0.79,us,us1000hhfj,2018-10-26T07:07:28.040Z,"29km SE of Blenheim, New Zealand",earthquake,2.1,5.5,0.264,4,reviewed,us,us
2018-10-26T06:31:45.340Z,33.4896667,-116.7963333,2.99,0.69,ml,37,32,0.02289,0.16,ci,ci37404986,2018-10-26T16:38:27.710Z,"8km NE of Aguanga, CA",earthquake,0.16,0.43,0.093,20,reviewed,ci,ci
2018-10-26T06:30:59.310Z,18.5145,-68.8938,115,3.35,md,25,107,0.5124,0.26,pr,pr2018299003,2018-10-27T00:19:31.159Z,"9km E of La Romana, Dominican Republic",earthquake,2.06,1.59,0.54,25,reviewed,pr,pr
2018-10-26T06:30:39.240Z,45.8611667,-111.3486667,5.98,1.52,ml,8,110,0.304,0.08,mb,mb80315514,2018-10-27T15:18:52.450Z,"1km WNW of Manhattan, Montana",earthquake,0.58,6.14,0.007,2,reviewed,mb,mb
2018-10-26T06:29:58.160Z,39.2608333,-121.4598333,16.14,1.11,md,9,135,0.07752,0.03,nc,nc73102386,2018-10-27T03:05:02.430Z,"7km SSW of Loma Rica, CA",earthquake,0.43,0.79,0.322,8,reviewed,nc,nc
2018-10-26T06:25:17.716Z,40.0302,-120.9156,6,1.4,ml,10,80.18,0.027,0.1538,nn,nn00662889,2018-10-27T02:05:11.923Z,"10km N of East Quincy, California",earthquake,,1.5,0.31,4,reviewed,nn,nn
2018-10-26T06:20:52.290Z,37.535,20.444,10,4.4,mb,,105,2.232,0.98,us,us1000hhfi,2018-10-26T07:03:21.040Z,"39km SW of Mouzaki, Greece",earthquake,7,1.9,0.131,17,reviewed,us,us
2018-10-26T06:18:51.840Z,40.4743333,-122.0793333,18.19,1.32,md,13,86,0.06529,0.1,nc,nc73102546,2018-10-26T19:13:02.866Z,"13km SE of Millville, CA",earthquake,0.44,0.8,0.085,8,reviewed,nc,nc
2018-10-26T06:10:35.420Z,33.5,-116.7805,3.88,0.64,ml,38,35,0.02067,0.15,ci,ci37404978,2018-10-26T17:27:04.342Z,"10km NE of Aguanga, CA",earthquake,0.14,0.3,0.106,17,reviewed,ci,ci
2018-10-26T06:01:20.780Z,35.9518333,-117.6536667,4.63,0.38,ml,10,59,0.004745,0.05,ci,ci37404970,2018-10-26T17:33:37.814Z,"23km E of Little Lake, CA",earthquake,0.14,0.21,0.092,6,reviewed,ci,ci
2018-10-26T05:56:03.582Z,69.4924,-144.2035,4,3.3,ml,,,,0.5,ak,ak20291297,2018-10-26T09:39:33.040Z,"74km SSW of Kaktovik, Alaska",earthquake,,2.8,,,automatic,ak,ak
2018-10-26T05:53:47.852Z,36.7732,-116.0173,2.6,-0.1,ml,5,250.29,0.052,0.0921,nn,nn00663001,2018-10-27T02:05:41.483Z,"62km N of Pahrump, Nevada",earthquake,,5.4,0.22,2,reviewed,nn,nn
2018-10-26T05:48:37.160Z,37.5034,20.5651,10,5.1,mww,,40,2.286,1.07,us,us1000hhf8,2018-10-26T16:57:36.040Z,"33km SW of Mouzaki, Greece",earthquake,6.2,1.9,0.073,18,reviewed,us,us
2018-10-26T05:45:20.524Z,61.7667,-149.5639,36.8,2.3,ml,,,,0.73,ak,ak20291291,2018-10-26T05:58:38.888Z,"15km N of Meadow Lakes, Alaska",earthquake,,3.5,,,automatic,ak,ak
2018-10-26T05:43:44.532Z,64.8849,-150.5784,14.8,1.4,ml,,,,0.81,ak,ak20291289,2018-10-26T05:48:41.566Z,"13km SSE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-26T05:42:04.078Z,37.3331,-114.6306,7.6,1,ml,5,129.14,0.342,0.1075,nn,nn00662886,2018-10-27T02:05:08.666Z,"32km SSW of Caliente, Nevada",earthquake,,4.3,0.09,3,reviewed,nn,nn
2018-10-26T05:33:12.650Z,47.8448333,-115.2583333,6,1.04,ml,5,207,0.302,0.19,mb,mb80317394,2018-10-31T17:12:05.340Z,"28km NNE of Thompson Falls, Montana",earthquake,1.45,31.61,,0,reviewed,mb,mb
2018-10-26T05:28:08.950Z,33.5138333,-116.8011667,2.29,0.34,ml,18,50,0.0741,0.15,ci,ci37404954,2018-10-26T13:44:51.266Z,"10km NE of Aguanga, CA",earthquake,0.29,0.42,0.158,7,reviewed,ci,ci
2018-10-26T05:25:14.330Z,52.0721667,-176.1408333,0.22,0.04,ml,5,117,0.01778,0.1,av,av70808304,2018-10-26T19:07:36.750Z,"41km ENE of Adak, Alaska",earthquake,0.31,0.32,0.471,5,reviewed,av,av
2018-10-26T05:20:51.350Z,33.8911667,-117.0368333,15.92,1.32,ml,71,22,0.05566,0.18,ci,ci37404946,2018-10-26T16:48:29.630Z,"7km SW of Beaumont, CA",earthquake,0.15,0.37,0.125,43,reviewed,ci,ci
2018-10-26T05:18:10.930Z,32.4091667,-115.2251667,5.5,2.03,ml,22,107,0.06831,0.34,ci,ci37404938,2018-10-26T16:31:01.375Z,"7km NNW of Delta, B.C., MX",earthquake,0.56,1.74,0.206,23,reviewed,ci,ci
2018-10-26T05:15:54.320Z,46.8446667,-121.7586667,0.07,1.06,ml,10,85,0.01981,0.07,uw,uw61433397,2018-10-26T17:19:50.160Z,"27km NNW of Packwood, Washington",earthquake,0.3,0.62,0.267,4,reviewed,uw,uw
2018-10-26T05:11:09.960Z,17.9211,-65.8993,17,1.17,md,4,271,0.1566,0.08,pr,pr2018299002,2018-10-26T07:12:21.834Z,"8km SSW of Emajagua, Puerto Rico",earthquake,0.82,1.33,0.3,3,reviewed,pr,pr
2018-10-26T04:58:41.650Z,34.0011667,-117.1733333,14.57,0.88,ml,30,45,0.06109,0.2,ci,ci37404930,2018-10-26T13:45:06.963Z,"6km S of Redlands, CA",earthquake,0.29,0.68,0.148,26,reviewed,ci,ci
2018-10-26T04:58:13.630Z,38.7900009,-122.7798309,1.49,0.51,md,8,81,0.007072,0.03,nc,nc73102371,2018-10-26T05:14:02.794Z,"2km NW of The Geysers, CA",earthquake,0.33,0.54,0.2,3,automatic,nc,nc
2018-10-26T04:55:55.340Z,33.4908333,-116.7916667,4.4,1.04,ml,44,34,0.02267,0.2,ci,ci37404922,2018-10-26T13:46:19.750Z,"9km NE of Aguanga, CA",earthquake,0.2,0.43,0.158,25,reviewed,ci,ci
2018-10-26T04:48:25.740Z,33.4995,-116.7778333,2.52,0.96,ml,40,33,0.02278,0.19,ci,ci37404898,2018-10-26T13:47:23.450Z,"10km NE of Aguanga, CA",earthquake,0.18,0.3,0.109,26,reviewed,ci,ci
2018-10-26T04:41:27.980Z,33.4988333,-116.7941667,3.67,0.74,ml,31,32,0.01446,0.18,ci,ci37404890,2018-10-26T13:47:27.920Z,"9km NE of Aguanga, CA",earthquake,0.22,0.59,0.098,22,reviewed,ci,ci
2018-10-26T04:38:52.910Z,33.3611667,-116.2975,12.3,1.05,ml,66,60,0.06766,0.18,ci,ci37404882,2018-10-26T15:20:53.069Z,"14km NNE of Borrego Springs, CA",earthquake,0.18,0.57,0.187,30,reviewed,ci,ci
2018-10-26T04:29:31.694Z,63.332,-152.3373,16.8,1.6,ml,,,,0.77,ak,ak20291287,2018-10-26T04:34:28.742Z,"159km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-26T04:27:07.820Z,36.2943,-115.2697,6.1,0.8,ml,13,252.78,0.283,0.34,nn,nn00662881,2018-10-26T04:29:16.718Z,"17km NW of Las Vegas, Nevada",earthquake,,17.5,,,automatic,nn,nn
2018-10-26T04:21:21.440Z,33.4461667,-116.6336667,6.34,0.1,ml,21,101,0.01581,0.07,ci,ci37404874,2018-10-26T17:07:05.579Z,"13km SSE of Anza, CA",earthquake,0.18,0.23,0.143,10,reviewed,ci,ci
2018-10-26T04:16:08.050Z,45.8636667,-111.3608333,4.13,1.51,ml,14,87,0.305,0.11,mb,mb80315509,2018-10-27T15:13:46.220Z,"2km WNW of Manhattan, Montana",earthquake,0.34,7.51,0.082,5,reviewed,mb,mb
2018-10-26T04:10:51.600Z,38.7853333,-122.7501667,0.41,1.55,md,36,40,0.01071,0.09,nc,nc73102321,2018-10-26T20:50:06.159Z,"1km NNE of The Geysers, CA",earthquake,0.17,0.32,0.181,10,reviewed,nc,nc
2018-10-26T04:00:48.340Z,37.3944,20.7602,10,4.5,mb,,139,3.023,1.26,us,us1000hhek,2018-10-26T04:27:43.040Z,"36km S of Lithakia, Greece",earthquake,8,2,0.18,9,reviewed,us,us
2018-10-26T03:59:02.470Z,47.3631667,-122.3928333,16.03,1.67,ml,14,138,0.07366,0.09,uw,uw61433317,2018-10-26T04:28:24.100Z,"6km SW of Des Moines, Washington",earthquake,0.76,1.42,0.225,18,reviewed,uw,uw
2018-10-26T03:57:46.660Z,59.3588333,-153.4243333,-0.18,0.2,ml,8,106,0.01109,0.12,av,av70808294,2018-10-26T18:34:15.430Z,"94km ESE of Old Iliamna, Alaska",earthquake,0.16,0.48,0.25,8,reviewed,av,av
2018-10-26T03:56:15.880Z,55.362,-161.9345,10.99,0.07,ml,5,225,0.04724,0.29,av,av70808299,2018-10-27T00:18:33.080Z,"53km ENE of Cold Bay, Alaska",earthquake,1.38,1.79,0.197,5,reviewed,av,av
2018-10-26T03:54:57.650Z,33.6841667,-116.7568333,10.34,0.47,ml,26,83,0.04461,0.14,ci,ci37404866,2018-10-26T15:03:29.201Z,"7km SSW of Idyllwild, CA",earthquake,0.22,0.36,0.118,8,reviewed,ci,ci
2018-10-26T03:54:49.520Z,36.2776,71.139,102.98,4.2,mb,,80,0.959,0.52,us,us1000hhei,2018-10-26T04:16:51.040Z,"43km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,5.3,8.8,0.176,9,reviewed,us,us
2018-10-26T03:37:12.135Z,61.5782,-148.0457,6,1.7,ml,,,,0.97,ak,ak20291284,2018-10-26T03:40:00.674Z,"48km E of Lazy Mountain, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-26T03:32:24.808Z,61.4844,-151.3279,5.8,1,ml,,,,0.48,ak,ak20291281,2018-10-26T19:00:54.457Z,"73km W of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-26T03:27:34.867Z,64.9527,-151.6136,13.5,1.6,ml,,,,0.39,ak,ak20291279,2018-10-26T03:31:14.536Z,"32km SE of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-26T03:25:52.346Z,62.7962,-149.4993,76.1,1.7,ml,,,,0.56,ak,ak20291277,2018-10-26T03:29:02.834Z,"61km NNE of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-10-26T03:16:56.230Z,19.3355,-155.1913333,6.05,2.24,ml,48,81,0.04439,0.1,hv,hv70670922,2018-10-26T03:35:39.210Z,"11km SSE of Volcano, Hawaii",earthquake,0.29,0.48,0.154,32,reviewed,hv,hv
2018-10-26T03:14:36.750Z,44.6221,145.6544,10,4.7,mb,,134,2.252,0.6,us,us1000hhed,2018-10-26T03:33:58.040Z,"63km NNW of Otrada, Russia",earthquake,6.1,1.9,0.051,115,reviewed,us,us
2018-10-26T03:10:19.640Z,69.556,-143.9897,16.15,3.3,ml,,134,0.12,0.58,us,us1000hhe6,2018-10-26T03:56:21.040Z,"65km SSW of Kaktovik, Alaska",earthquake,6,5.8,0.038,90,reviewed,us,us
2018-10-26T03:04:53.700Z,44.5381,145.401,10,5.6,mww,,60,2.058,1.07,us,us1000hhe5,2018-10-27T01:28:42.542Z,"63km NW of Otrada, Russia",earthquake,7,1.8,0.073,18,reviewed,us,us
2018-10-26T02:55:39.878Z,39.6899,-119.8871,5,-0.3,ml,4,155.82,0.101,0.0803,nn,nn00662974,2018-10-27T02:05:29.928Z,"7km E of Cold Springs, Nevada",earthquake,,9.5,0.24,2,reviewed,nn,nn
2018-10-26T02:49:08.000Z,36.305,-118.3645,4.49,1.23,ml,17,138,0.266,0.23,ci,ci37404850,2018-10-27T02:05:04.813Z,"32km W of Olancha, CA",earthquake,0.53,31.61,0.166,13,reviewed,ci,ci
2018-10-26T02:43:43.252Z,59.994,-153.0556,114.2,1.9,ml,,,,0.65,ak,ak20291250,2018-10-26T02:47:25.068Z,"57km SSW of Redoubt Volcano, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-26T02:41:46.860Z,18.9895,-65.138,26,2.24,md,9,334,1.1061,0.31,pr,pr2018299001,2018-10-26T05:08:00.592Z,"74km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.9,24.04,0.14,6,reviewed,pr,pr
2018-10-26T02:36:06.540Z,37.4468,20.6759,10,4.7,mb,,165,2.365,1.42,us,us1000hhee,2018-10-26T04:09:40.040Z,"33km SSW of Lithakia, Greece",earthquake,6.8,1.9,0.183,9,reviewed,us,us
2018-10-26T02:28:43.300Z,37.2826,20.6045,10,4.5,mb,,138,2.507,1.39,us,us1000hhdu,2018-10-26T03:54:47.040Z,"52km SSW of Lithakia, Greece",earthquake,8,1.9,0.14,16,reviewed,us,us
2018-10-26T02:22:56.870Z,34.0373333,-116.3191667,7.85,1.27,ml,47,38,0.06685,0.2,ci,ci37199580,2018-10-26T14:58:00.624Z,"11km S of Joshua Tree, CA",earthquake,0.23,0.73,0.158,39,reviewed,ci,ci
2018-10-26T02:22:51.410Z,34.036,-116.3158333,9.21,1.04,ml,37,49,0.06992,0.13,ci,ci37404826,2018-10-26T14:46:03.736Z,"11km S of Joshua Tree, CA",earthquake,0.19,0.47,0.127,6,reviewed,ci,ci
2018-10-26T02:22:39.072Z,65.9934,-148.0943,8.6,1.9,ml,,,,0.64,ak,ak20291246,2018-10-26T02:27:31.082Z,"127km N of College, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-26T02:17:31.970Z,37.352,20.6545,10,4.7,mb,,166,2.451,1.27,us,us1000hhdn,2018-10-26T02:43:27.040Z,"43km SSW of Lithakia, Greece",earthquake,8.5,1.9,0.142,15,reviewed,us,us
2018-10-26T02:09:30.290Z,37.303,20.5913,10,4.8,mb,,167,2.485,1.31,us,us1000hhdh,2018-10-26T06:06:18.156Z,"50km SSW of Lithakia, Greece",earthquake,8.7,1.9,0.124,20,reviewed,us,us
2018-10-26T02:06:14.290Z,40.7546667,-112.5925,6.68,1.6,ml,14,100,0.1454,0.14,uu,uu60302642,2018-10-26T15:32:04.050Z,"20km NNW of Grantsville, Utah",earthquake,0.57,2.26,0.103,4,reviewed,uu,uu
2018-10-26T01:59:54.150Z,19.4043331,-155.2839966,0.55,1.76,ml,21,34,0.01323,0.13,hv,hv70670847,2018-10-26T02:05:35.300Z,"5km WSW of Volcano, Hawaii",earthquake,0.18,0.2,0.3,10,automatic,hv,hv
2018-10-26T01:59:02.560Z,-33.3753,-69.7912,9.13,4.5,mb,,70,0.201,1.48,us,us1000hhdf,2018-10-26T11:44:36.865Z,"73km E of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,2,4.3,0.14,15,reviewed,us,us
2018-10-26T01:53:17.480Z,39.0071667,-123.303,-0.53,1.19,md,7,99,0.109,0.05,nc,nc73102291,2018-10-26T02:49:03.940Z,"6km E of Boonville, CA",earthquake,0.48,1.45,0.261,7,reviewed,nc,nc
2018-10-26T01:50:56.580Z,33.4986667,-116.7845,6.16,0.34,ml,24,47,0.01903,0.15,ci,ci37404818,2018-10-26T14:39:14.232Z,"10km NE of Aguanga, CA",earthquake,0.22,0.62,0.08,7,reviewed,ci,ci
2018-10-26T01:42:25.230Z,33.7106667,-116.7176667,17.82,0.51,ml,20,76,0.00296,0.09,ci,ci37404810,2018-10-26T16:55:26.536Z,"3km S of Idyllwild, CA",earthquake,0.27,0.33,0.107,12,reviewed,ci,ci
2018-10-26T01:40:29.290Z,18.676,-66.9425,29,2.1,md,3,288,0.6901,0.24,pr,pr2018299000,2018-10-26T05:07:49.424Z,"21km NNE of Isabela, Puerto Rico",earthquake,3.23,16.9,0.2,3,reviewed,pr,pr
2018-10-26T01:39:43.220Z,64.6153,-147.2351,5.1,0.5,ml,,,,0.26,ak,ak20291241,2018-10-26T18:56:13.308Z,"10km WSW of Eielson Air Force Base, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-10-26T01:38:18.570Z,34.6988333,-117.2738333,6.97,1.06,ml,25,55,0.1453,0.12,ci,ci37404794,2018-10-31T21:05:33.981Z,"18km NE of Adelanto, CA",earthquake,0.24,0.88,0.178,15,reviewed,ci,ci
2018-10-26T01:29:59.000Z,47.3698333,-122.3076667,17.63,1.5,ml,14,78,0.1137,0.23,uw,uw61433302,2018-10-26T16:13:38.290Z,"3km SSE of Des Moines, Washington",earthquake,0.48,1.72,0.194,8,reviewed,uw,uw
2018-10-26T01:21:42.910Z,33.492,-116.7913333,4.62,0.36,ml,17,67,0.02167,0.15,ci,ci37404786,2018-10-26T13:46:14.848Z,"9km NE of Aguanga, CA",earthquake,0.31,0.39,0.154,12,reviewed,ci,ci
2018-10-26T01:18:57.930Z,33.4941667,-116.79,4.36,0.22,ml,13,96,0.02011,0.08,ci,ci37404778,2018-10-26T16:49:07.495Z,"9km NE of Aguanga, CA",earthquake,0.18,0.22,0.077,7,reviewed,ci,ci
2018-10-26T01:13:12.340Z,33.4861667,-116.7935,4.07,1.68,ml,66,35,0.02675,0.22,ci,ci37404762,2018-10-26T13:47:32.490Z,"8km NE of Aguanga, CA",earthquake,0.19,0.54,0.089,26,reviewed,ci,ci
2018-10-26T01:10:06.550Z,45.875,-111.3905,1,2.9,ml,,56,0.324,0.77,us,us1000hhcz,2018-10-26T14:00:31.460Z,"4km WNW of Manhattan, Montana",earthquake,2.5,0.9,0.05,52,reviewed,us,us
